customer_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,first_seen,last_seen,fraud_txns,fraud_rate_pct,active_days,txns_per_day,value_segment,ever_compromised
2916,311,7410.67,23.83,51.88,2018-04-01 00:36:18,2018-07-01 20:07:11,0,0.0,92,3.38,B - High Value,No
2917,102,7030.65,68.93,158.43,2018-04-01 04:01:30,2018-06-29 16:50:35,0,0.0,90,1.13,C - Mid Value,No
2918,60,2939.94,49.0,98.02,2018-04-01 12:29:10,2018-06-30 14:35:29,0,0.0,91,0.66,C - Mid Value,No
2919,100,7667.81,76.68,175.27,2018-04-05 17:52:09,2018-07-01 12:48:00,0,0.0,87,1.15,B - High Value,No
2920,180,18069.66,100.39,191.22,2018-04-01 12:28:24,2018-07-01 14:25:18,0,0.0,92,1.96,A - Premium,No
2921,334,34044.68,101.93,234.75,2018-04-01 05:27:46,2018-07-01 21:07:11,2,0.599,92,3.63,A - Premium,Yes
2922,160,8696.36,54.35,123.87,2018-04-01 07:40:47,2018-07-01 14:01:13,6,3.75,92,1.74,B - High Value,Yes
2923,186,8288.82,44.56,93.19,2018-04-01 06:17:18,2018-07-01 07:49:55,0,0.0,92,2.02,B - High Value,No
2924,212,11298.16,53.29,127.81,2018-04-01 11:41:44,2018-07-01 16:49:20,0,0.0,92,2.3,B - High Value,No
2925,165,6806.13,41.25,104.61,2018-04-01 06:15:23,2018-07-01 10:24:11,0,0.0,92,1.79,C - Mid Value,No
2926,344,15841.6,46.05,114.69,2018-04-01 09:36:27,2018-07-01 13:49:26,4,1.163,92,3.74,A - Premium,Yes
2927,158,3953.22,25.02,50.71,2018-04-02 09:58:32,2018-07-01 16:30:57,0,0.0,91,1.74,C - Mid Value,No
2928,174,3768.33,21.66,48.02,2018-04-01 07:27:47,2018-07-01 17:06:43,0,0.0,92,1.89,C - Mid Value,No
2929,106,7309.3,68.96,164.91,2018-04-01 09:55:02,2018-07-01 17:41:24,1,0.943,92,1.15,B - High Value,Yes
2930,89,2266.36,25.46,53.89,2018-04-02 05:31:32,2018-06-30 09:26:35,0,0.0,90,0.99,D - Low Value,No
2931,171,2597.65,15.19,34.53,2018-04-01 04:04:59,2018-07-01 18:58:10,0,0.0,92,1.86,D - Low Value,No
2932,382,29470.61,77.15,177.4,2018-04-01 03:15:55,2018-07-01 21:59:13,0,0.0,92,4.15,A - Premium,No
2933,40,2479.71,61.99,123.08,2018-04-02 09:56:56,2018-06-30 16:27:46,0,0.0,90,0.44,D - Low Value,No
2934,35,709.71,20.28,40.54,2018-04-02 03:17:09,2018-07-01 14:17:55,0,0.0,91,0.38,D - Low Value,No
2935,59,1764.94,29.91,73.44,2018-04-03 06:54:05,2018-07-01 12:17:16,0,0.0,90,0.66,D - Low Value,No
2936,126,3785.99,30.05,87.6,2018-04-01 07:20:24,2018-07-01 12:14:10,0,0.0,92,1.37,C - Mid Value,No
2937,193,5931.93,30.74,69.0,2018-04-01 10:11:23,2018-07-01 05:54:20,0,0.0,91,2.12,C - Mid Value,No
2938,310,12500.73,40.32,289.65,2018-04-01 00:19:22,2018-07-01 18:43:07,25,8.065,92,3.37,B - High Value,Yes
2939,172,6625.37,38.52,86.62,2018-04-01 03:33:48,2018-07-01 14:08:26,4,2.326,92,1.87,C - Mid Value,Yes
2940,244,17761.44,72.79,178.42,2018-04-01 08:40:52,2018-07-01 11:47:14,9,3.689,92,2.65,A - Premium,Yes
2941,265,15700.82,59.25,143.03,2018-04-01 14:42:12,2018-07-01 14:49:47,0,0.0,92,2.88,A - Premium,No
2942,37,1495.7,40.42,80.76,2018-04-05 12:25:00,2018-07-01 07:38:37,1,2.703,87,0.43,D - Low Value,Yes
2943,311,1801.09,5.79,12.6,2018-04-01 11:04:31,2018-07-01 19:31:18,0,0.0,92,3.38,D - Low Value,No
2944,5,200.31,40.06,56.22,2018-05-16 17:33:50,2018-07-01 16:35:39,0,0.0,46,0.11,D - Low Value,No
2945,240,14305.45,59.61,152.15,2018-04-01 04:45:05,2018-07-01 03:03:34,1,0.417,91,2.64,A - Premium,Yes
2946,118,1629.16,13.81,28.71,2018-04-01 02:09:40,2018-07-01 06:59:13,1,0.847,92,1.28,D - Low Value,Yes
2947,19,1733.9,91.26,370.95,2018-04-05 09:13:23,2018-06-28 17:15:56,4,21.053,85,0.22,D - Low Value,Yes
2948,99,9468.64,95.64,207.06,2018-04-02 14:57:56,2018-07-01 22:00:46,0,0.0,91,1.09,B - High Value,No
2949,85,5639.18,66.34,140.86,2018-04-01 09:48:40,2018-07-01 01:57:30,0,0.0,91,0.93,C - Mid Value,No
2950,41,3032.24,73.96,144.4,2018-04-07 14:13:45,2018-06-26 09:18:36,1,2.439,80,0.51,C - Mid Value,Yes
2951,24,1011.26,42.14,76.08,2018-04-09 09:37:33,2018-06-30 14:11:42,0,0.0,83,0.29,D - Low Value,No
2952,179,2904.6,16.23,33.4,2018-04-01 08:53:50,2018-06-30 17:02:48,1,0.559,91,1.97,C - Mid Value,Yes
2953,145,10479.78,72.27,162.98,2018-04-01 02:33:46,2018-07-01 19:51:17,1,0.69,92,1.58,B - High Value,Yes
2954,200,17123.28,85.62,175.66,2018-04-01 07:22:20,2018-07-01 19:22:42,2,1.0,92,2.17,A - Premium,Yes
2955,122,4794.94,39.3,91.78,2018-04-01 00:59:37,2018-07-01 07:59:16,3,2.459,92,1.33,C - Mid Value,Yes
2956,239,5467.93,22.88,52.73,2018-04-01 17:08:17,2018-07-01 15:40:51,0,0.0,91,2.63,C - Mid Value,No
2957,356,29160.85,81.91,189.55,2018-04-01 02:47:53,2018-07-01 16:08:38,0,0.0,92,3.87,A - Premium,No
2958,93,7538.93,81.06,163.88,2018-04-01 06:20:57,2018-07-01 09:52:25,2,2.151,92,1.01,B - High Value,Yes
2959,126,9557.36,75.85,186.05,2018-04-02 11:09:16,2018-06-30 15:16:32,0,0.0,90,1.4,B - High Value,No
2960,156,7327.47,46.97,89.64,2018-04-01 17:49:15,2018-07-01 13:52:30,0,0.0,91,1.71,B - High Value,No
2961,237,10572.97,44.61,104.94,2018-04-01 08:57:51,2018-06-29 00:14:45,2,0.844,89,2.66,B - High Value,Yes
2962,232,1624.16,7.0,17.34,2018-04-01 08:36:29,2018-07-01 13:06:09,0,0.0,92,2.52,D - Low Value,No
2963,206,8314.29,40.36,87.39,2018-04-01 10:33:43,2018-07-01 12:41:20,1,0.485,92,2.24,B - High Value,Yes
2964,119,11658.0,97.97,206.26,2018-04-01 14:34:19,2018-07-01 09:57:16,0,0.0,91,1.31,B - High Value,No
2965,284,19996.69,70.41,375.6,2018-04-01 09:51:07,2018-07-01 18:49:52,18,6.338,92,3.09,A - Premium,Yes
2966,335,18721.55,55.89,132.12,2018-04-01 09:25:52,2018-07-01 19:03:04,2,0.597,92,3.64,A - Premium,Yes
2967,334,30756.94,92.09,260.36,2018-04-01 08:03:22,2018-07-01 19:10:27,1,0.299,92,3.63,A - Premium,Yes
2968,330,12564.31,38.07,89.52,2018-04-01 14:43:14,2018-07-01 21:53:53,0,0.0,92,3.59,B - High Value,No
2969,322,5681.65,17.64,45.78,2018-04-01 10:54:41,2018-07-01 14:55:29,1,0.311,92,3.5,C - Mid Value,Yes
2970,253,7098.8,28.06,66.57,2018-04-01 10:08:59,2018-07-01 21:55:23,0,0.0,92,2.75,C - Mid Value,No
2971,264,15199.85,57.58,135.17,2018-04-01 02:04:29,2018-06-30 16:49:23,0,0.0,91,2.9,A - Premium,No
2972,64,3954.25,61.79,130.43,2018-04-01 03:48:20,2018-07-01 15:49:03,0,0.0,92,0.7,C - Mid Value,No
2973,151,5177.65,34.29,86.04,2018-04-02 08:20:24,2018-07-01 21:03:07,2,1.325,91,1.66,C - Mid Value,Yes
2974,63,2172.49,34.48,71.0,2018-04-01 10:40:28,2018-06-30 05:34:25,0,0.0,90,0.7,D - Low Value,No
2975,133,13332.46,100.24,202.61,2018-04-01 11:56:47,2018-06-28 21:26:52,1,0.752,89,1.49,B - High Value,Yes
2976,116,10166.68,87.64,182.85,2018-04-01 12:09:01,2018-07-01 10:16:36,1,0.862,91,1.27,B - High Value,Yes
2977,258,8699.18,33.72,81.55,2018-04-01 10:36:30,2018-06-30 14:34:13,2,0.775,91,2.84,B - High Value,Yes
2978,110,5002.02,45.47,95.48,2018-04-02 01:35:06,2018-07-01 14:31:08,0,0.0,91,1.21,C - Mid Value,No
2979,115,11173.12,97.16,225.6,2018-04-03 06:59:05,2018-07-01 21:04:58,2,1.739,90,1.28,B - High Value,Yes
2980,96,1260.87,13.13,34.85,2018-04-03 06:24:49,2018-06-30 12:10:20,1,1.042,89,1.08,D - Low Value,Yes
2981,348,15534.32,44.64,97.65,2018-04-01 05:54:55,2018-07-01 10:15:48,0,0.0,92,3.78,A - Premium,No
2982,82,4650.72,56.72,408.7,2018-04-01 09:58:14,2018-07-01 18:14:41,4,4.878,92,0.89,C - Mid Value,Yes
2983,117,11404.49,97.47,230.34,2018-04-01 09:03:25,2018-07-01 18:24:21,1,0.855,92,1.27,B - High Value,Yes
2984,267,22492.67,84.24,177.87,2018-04-01 06:18:30,2018-07-01 15:03:21,4,1.498,92,2.9,A - Premium,Yes
2985,284,27933.3,98.36,219.42,2018-04-01 07:06:09,2018-07-01 16:18:32,2,0.704,92,3.09,A - Premium,Yes
2986,221,10908.92,49.36,101.13,2018-04-01 08:08:55,2018-07-01 23:00:28,0,0.0,92,2.4,B - High Value,No
2987,164,6188.85,37.74,85.54,2018-04-01 09:02:22,2018-07-01 17:34:14,0,0.0,92,1.78,C - Mid Value,No
2988,184,5662.85,30.78,82.25,2018-04-01 02:42:49,2018-07-01 16:40:13,0,0.0,92,2.0,C - Mid Value,No
2989,281,4226.27,15.04,38.56,2018-04-01 00:19:49,2018-07-01 04:45:35,3,1.068,92,3.05,C - Mid Value,Yes
2990,229,22600.67,98.69,234.43,2018-04-01 10:28:03,2018-07-01 10:59:07,2,0.873,92,2.49,A - Premium,Yes
2991,278,8115.73,29.19,73.71,2018-04-01 02:35:06,2018-07-01 11:07:44,0,0.0,92,3.02,B - High Value,No
2992,134,7880.47,58.81,156.77,2018-04-02 21:15:12,2018-06-30 12:26:19,2,1.493,89,1.51,B - High Value,Yes
2993,229,4517.46,19.73,46.09,2018-04-01 14:07:57,2018-07-01 18:46:36,0,0.0,92,2.49,C - Mid Value,No
2994,332,21263.46,64.05,164.73,2018-04-01 08:00:59,2018-07-01 16:27:20,3,0.904,92,3.61,A - Premium,Yes
2995,49,4157.34,84.84,159.84,2018-04-03 08:23:14,2018-07-01 18:01:47,0,0.0,90,0.54,C - Mid Value,No
2996,324,6815.28,21.03,155.55,2018-04-02 01:09:44,2018-07-01 16:56:57,16,4.938,91,3.56,C - Mid Value,Yes
2997,221,11242.94,50.87,138.6,2018-04-01 07:25:23,2018-07-01 19:51:20,2,0.905,92,2.4,B - High Value,Yes
2998,164,15943.21,97.21,230.24,2018-04-01 11:51:35,2018-07-01 18:12:20,1,0.61,92,1.78,A - Premium,Yes
2999,283,27651.34,97.71,266.31,2018-04-01 04:21:04,2018-07-01 18:51:41,1,0.353,92,3.08,A - Premium,Yes
3000,182,7737.34,42.51,93.55,2018-04-01 10:45:04,2018-07-01 09:20:22,1,0.549,91,2.0,B - High Value,Yes
3001,288,27172.57,94.35,204.57,2018-04-01 11:40:43,2018-06-30 18:04:27,1,0.347,91,3.16,A - Premium,Yes
3002,367,17185.38,46.83,115.32,2018-04-01 15:40:40,2018-07-01 22:12:18,0,0.0,92,3.99,A - Premium,No
3003,279,2771.17,9.93,24.92,2018-04-01 08:35:57,2018-07-01 18:30:40,2,0.717,92,3.03,D - Low Value,Yes
3004,101,5027.34,49.78,108.84,2018-04-01 07:19:31,2018-07-01 19:18:34,0,0.0,92,1.1,C - Mid Value,No
3005,287,21278.93,74.14,172.09,2018-04-01 08:23:18,2018-07-01 11:45:34,1,0.348,92,3.12,A - Premium,Yes
3006,99,1571.45,15.87,38.99,2018-04-04 03:06:46,2018-07-01 07:05:13,0,0.0,89,1.11,D - Low Value,No
3007,261,21546.45,82.55,186.5,2018-04-01 17:14:15,2018-07-01 12:49:26,0,0.0,91,2.87,A - Premium,No
3008,305,4294.74,14.08,33.72,2018-04-01 08:35:00,2018-07-01 15:25:02,3,0.984,92,3.32,C - Mid Value,Yes
3009,23,645.49,28.06,46.57,2018-04-06 11:07:39,2018-06-30 07:23:15,0,0.0,85,0.27,D - Low Value,No
3010,367,28425.88,77.45,611.45,2018-04-01 03:15:55,2018-07-01 19:11:26,15,4.087,92,3.99,A - Premium,Yes
3011,42,1742.15,41.48,91.5,2018-04-02 14:34:14,2018-06-27 18:01:31,0,0.0,87,0.48,D - Low Value,No
3012,43,1727.96,40.19,94.63,2018-04-01 09:57:47,2018-07-01 17:31:56,0,0.0,92,0.47,D - Low Value,No
3013,266,6984.99,26.26,408.75,2018-04-01 01:51:49,2018-07-01 16:32:16,31,11.654,92,2.89,C - Mid Value,Yes
3014,86,730.82,8.5,20.24,2018-04-01 17:02:32,2018-07-01 09:30:10,0,0.0,91,0.95,D - Low Value,No
3015,76,6388.89,84.06,187.16,2018-04-01 05:39:06,2018-06-30 04:29:44,0,0.0,90,0.84,C - Mid Value,No
3016,343,10270.75,29.94,73.64,2018-04-01 07:00:47,2018-07-01 20:20:50,0,0.0,92,3.73,B - High Value,No
3017,72,1818.33,25.25,54.88,2018-04-02 10:13:41,2018-06-29 18:12:58,0,0.0,89,0.81,D - Low Value,No
3018,32,827.99,25.87,44.37,2018-04-11 01:02:36,2018-06-26 12:52:51,1,3.125,77,0.42,D - Low Value,Yes
3019,335,31296.37,93.42,201.72,2018-04-01 09:42:42,2018-07-01 21:35:58,4,1.194,92,3.64,A - Premium,Yes
3020,292,10895.96,37.31,83.06,2018-04-01 03:55:40,2018-07-01 14:17:08,2,0.685,92,3.17,B - High Value,Yes
3021,14,859.23,61.37,106.38,2018-04-05 06:42:48,2018-06-27 17:34:07,0,0.0,84,0.17,D - Low Value,No
3022,39,686.12,17.59,37.45,2018-04-01 14:30:47,2018-06-28 11:33:24,1,2.564,88,0.44,D - Low Value,Yes
3023,284,19542.49,68.81,175.08,2018-04-01 10:06:42,2018-07-01 15:51:25,0,0.0,92,3.09,A - Premium,No
3024,86,5359.54,62.32,114.03,2018-04-01 04:48:28,2018-07-01 14:08:30,0,0.0,92,0.93,C - Mid Value,No
3025,274,18773.37,68.52,162.55,2018-04-02 13:16:39,2018-07-01 15:26:49,1,0.365,91,3.01,A - Premium,Yes
3026,214,12756.81,59.61,149.67,2018-04-01 10:16:56,2018-07-01 09:40:17,5,2.336,91,2.35,B - High Value,Yes
3027,263,15316.55,58.24,132.94,2018-04-01 21:02:17,2018-06-30 17:33:41,3,1.141,90,2.92,A - Premium,Yes
3028,142,5274.46,37.14,74.11,2018-04-01 14:53:51,2018-07-01 17:08:41,2,1.408,92,1.54,C - Mid Value,Yes
3029,327,8236.53,25.19,56.63,2018-04-01 04:07:01,2018-07-01 13:29:07,0,0.0,92,3.55,B - High Value,No
3030,175,5393.34,30.82,79.29,2018-04-01 14:20:04,2018-07-01 03:58:57,0,0.0,91,1.92,C - Mid Value,No
3031,6,284.26,47.38,68.63,2018-04-20 05:58:45,2018-06-13 05:24:50,0,0.0,54,0.11,D - Low Value,No
3032,74,2244.79,30.34,71.42,2018-04-03 02:03:07,2018-07-01 21:25:33,1,1.351,90,0.82,D - Low Value,Yes
3033,99,5665.0,57.22,133.69,2018-04-01 22:35:13,2018-07-01 19:52:06,0,0.0,91,1.09,C - Mid Value,No
3034,62,3924.08,63.29,130.53,2018-04-04 20:52:14,2018-06-25 07:40:06,0,0.0,82,0.76,C - Mid Value,No
3035,216,14853.69,68.77,165.74,2018-04-01 06:27:01,2018-07-01 16:47:11,1,0.463,92,2.35,A - Premium,Yes
3036,86,6947.92,80.79,162.95,2018-04-03 06:25:32,2018-07-01 09:27:10,0,0.0,90,0.96,C - Mid Value,No
3037,167,17694.26,105.95,209.16,2018-04-02 08:20:23,2018-06-30 06:33:35,0,0.0,89,1.88,A - Premium,No
3038,259,11635.67,44.93,103.64,2018-04-01 10:31:05,2018-07-01 17:47:47,0,0.0,92,2.82,B - High Value,No
3039,259,15708.34,60.65,141.98,2018-04-01 04:51:42,2018-07-01 23:39:19,0,0.0,92,2.82,A - Premium,No
3040,7,130.01,18.57,29.35,2018-04-22 10:33:28,2018-06-23 16:24:24,0,0.0,63,0.11,D - Low Value,No
3041,189,8021.73,42.44,96.31,2018-04-01 01:23:49,2018-07-01 12:40:15,0,0.0,92,2.05,B - High Value,No
3042,55,5227.44,95.04,189.1,2018-04-05 05:39:33,2018-06-28 17:01:13,0,0.0,85,0.65,C - Mid Value,No
3043,31,3176.28,102.46,181.64,2018-04-01 18:57:25,2018-06-24 14:42:40,0,0.0,84,0.37,C - Mid Value,No
3044,51,2060.72,40.41,81.55,2018-04-01 11:29:18,2018-06-30 04:29:20,0,0.0,90,0.57,D - Low Value,No
3045,53,2894.33,54.61,102.04,2018-04-02 06:03:48,2018-06-29 23:06:15,0,0.0,89,0.6,C - Mid Value,No
3046,313,9574.15,30.59,70.28,2018-04-01 10:14:59,2018-07-01 20:31:13,1,0.319,92,3.4,B - High Value,Yes
3047,224,2930.65,13.08,32.58,2018-04-01 12:09:09,2018-07-01 13:37:26,0,0.0,92,2.43,C - Mid Value,No
3048,247,8151.36,33.0,76.97,2018-04-01 02:01:01,2018-07-01 13:36:44,0,0.0,92,2.68,B - High Value,No
3049,39,564.64,14.48,32.05,2018-04-03 10:19:31,2018-06-30 17:39:59,0,0.0,89,0.44,D - Low Value,No
3050,32,1332.2,41.63,82.99,2018-04-02 05:25:00,2018-06-26 16:02:43,0,0.0,86,0.37,D - Low Value,No
3051,217,19073.39,87.9,247.85,2018-04-01 10:36:39,2018-07-01 17:01:50,4,1.843,92,2.36,A - Premium,Yes
3052,294,17600.24,59.86,154.29,2018-04-01 19:05:03,2018-07-01 15:53:10,1,0.34,91,3.23,A - Premium,Yes
3053,255,3773.95,14.8,95.35,2018-04-01 06:30:42,2018-07-01 14:51:49,6,2.353,92,2.77,C - Mid Value,Yes
3054,254,21002.51,82.69,184.04,2018-04-01 12:28:23,2018-07-01 17:31:37,0,0.0,92,2.76,A - Premium,No
3056,190,6005.19,31.61,65.11,2018-04-01 11:11:28,2018-07-01 17:08:18,1,0.526,92,2.07,C - Mid Value,Yes
3057,13,1002.32,77.1,161.2,2018-04-06 09:50:24,2018-06-29 14:21:16,0,0.0,85,0.15,D - Low Value,No
3058,100,1394.85,13.95,28.5,2018-04-02 08:32:21,2018-07-01 17:45:19,0,0.0,91,1.1,D - Low Value,No
3059,269,17644.3,65.59,153.48,2018-04-01 01:34:29,2018-07-01 22:08:43,3,1.115,92,2.92,A - Premium,Yes
3060,79,4764.87,60.31,119.72,2018-04-01 10:16:58,2018-07-01 10:14:08,0,0.0,91,0.87,C - Mid Value,No
3061,237,2610.63,11.02,78.35,2018-04-01 07:51:41,2018-07-01 10:05:55,12,5.063,92,2.58,D - Low Value,Yes
3062,110,7943.16,72.21,150.4,2018-04-01 05:27:47,2018-07-01 13:56:09,1,0.909,92,1.2,B - High Value,Yes
3063,327,27855.36,85.18,206.7,2018-04-01 07:01:45,2018-07-01 18:27:38,0,0.0,92,3.55,A - Premium,No
3064,47,3813.31,81.13,193.28,2018-04-01 10:03:55,2018-06-29 10:49:53,0,0.0,90,0.52,C - Mid Value,No
3065,50,2170.61,43.41,94.45,2018-04-04 09:36:46,2018-07-01 13:46:45,0,0.0,89,0.56,D - Low Value,No
3066,212,2238.04,10.56,26.46,2018-04-02 10:32:23,2018-07-01 06:06:58,2,0.943,90,2.36,D - Low Value,Yes
3067,324,11172.1,34.48,72.18,2018-04-01 10:15:23,2018-07-01 15:46:44,3,0.926,92,3.52,B - High Value,Yes
3068,123,10955.57,89.07,203.69,2018-04-01 12:18:14,2018-07-01 07:04:57,0,0.0,91,1.35,B - High Value,No
3069,168,3499.54,20.83,45.95,2018-04-01 08:45:53,2018-06-28 16:21:20,4,2.381,89,1.89,C - Mid Value,Yes
3070,295,13886.23,47.07,104.85,2018-04-01 12:10:23,2018-07-01 21:03:30,0,0.0,92,3.21,B - High Value,No
3071,295,18874.21,63.98,174.68,2018-04-01 06:49:07,2018-07-01 18:39:05,0,0.0,92,3.21,A - Premium,No
3072,26,392.38,15.09,30.66,2018-04-01 14:30:32,2018-06-30 15:19:51,0,0.0,91,0.29,D - Low Value,No
3073,99,5540.31,55.96,147.55,2018-04-02 08:12:33,2018-07-01 20:05:05,0,0.0,91,1.09,C - Mid Value,No
3074,279,2561.86,9.18,19.54,2018-04-01 09:22:38,2018-07-01 18:04:12,0,0.0,92,3.03,D - Low Value,No
3075,105,10364.4,98.71,217.75,2018-04-03 18:55:32,2018-06-30 17:14:37,0,0.0,88,1.19,B - High Value,No
3076,180,14288.97,79.38,206.38,2018-04-01 01:50:43,2018-07-01 17:36:25,2,1.111,92,1.96,A - Premium,Yes
3077,231,1827.0,7.91,18.67,2018-04-01 07:47:23,2018-07-01 17:29:40,0,0.0,92,2.51,D - Low Value,No
3078,218,25616.03,117.5,809.4,2018-04-01 14:07:29,2018-07-01 14:10:26,10,4.587,92,2.37,A - Premium,Yes
3079,260,15893.04,61.13,137.76,2018-04-01 08:11:18,2018-07-01 14:18:06,1,0.385,92,2.83,A - Premium,Yes
3080,137,1062.07,7.75,20.29,2018-04-01 09:11:42,2018-06-30 09:41:59,1,0.73,91,1.51,D - Low Value,Yes
3081,232,20995.99,90.5,198.81,2018-04-01 16:40:46,2018-07-01 16:19:33,2,0.862,91,2.55,A - Premium,Yes
3082,24,181.26,7.55,18.6,2018-04-05 10:54:07,2018-07-01 16:46:05,0,0.0,88,0.27,D - Low Value,No
3083,326,7643.45,23.45,57.81,2018-04-01 02:19:42,2018-07-01 19:04:43,3,0.92,92,3.54,B - High Value,Yes
3084,64,2069.08,32.33,66.81,2018-04-04 09:46:13,2018-06-30 19:10:54,0,0.0,88,0.73,D - Low Value,No
3085,193,12290.14,63.68,145.17,2018-04-01 05:17:53,2018-07-01 13:35:57,0,0.0,92,2.1,B - High Value,No
3086,59,2252.97,38.19,72.05,2018-04-01 11:26:47,2018-07-01 12:55:42,0,0.0,92,0.64,D - Low Value,No
3087,184,16526.84,89.82,186.64,2018-04-01 11:20:32,2018-06-30 09:32:35,1,0.543,90,2.04,A - Premium,Yes
3088,260,10498.5,40.38,91.51,2018-04-01 11:12:14,2018-07-01 13:14:22,2,0.769,92,2.83,B - High Value,Yes
3089,271,2814.17,10.38,22.72,2018-04-01 08:01:58,2018-07-01 09:44:56,0,0.0,92,2.95,C - Mid Value,No
3090,38,3893.26,102.45,200.92,2018-04-01 23:19:21,2018-06-25 10:22:18,0,0.0,85,0.45,C - Mid Value,No
3091,193,13063.64,67.69,162.88,2018-04-01 09:59:12,2018-06-29 15:22:55,1,0.518,90,2.14,B - High Value,Yes
3092,278,9681.66,34.83,82.91,2018-04-01 04:54:26,2018-07-01 20:01:43,1,0.36,92,3.02,B - High Value,Yes
3093,30,3041.07,101.37,173.77,2018-04-03 04:08:31,2018-06-24 20:08:44,2,6.667,83,0.36,C - Mid Value,Yes
3094,290,4270.79,14.73,34.96,2018-04-01 06:36:18,2018-07-01 20:39:50,2,0.69,92,3.15,C - Mid Value,Yes
3095,202,9450.14,46.78,106.78,2018-04-01 13:20:02,2018-07-01 17:36:36,0,0.0,92,2.2,B - High Value,No
3096,125,5113.04,40.9,81.57,2018-04-01 10:35:47,2018-07-01 17:12:17,0,0.0,92,1.36,C - Mid Value,No
3097,146,9268.07,63.48,134.93,2018-04-01 05:56:50,2018-07-01 16:07:25,0,0.0,92,1.59,B - High Value,No
3098,155,2376.16,15.33,33.65,2018-04-02 10:37:16,2018-06-30 19:49:34,0,0.0,90,1.72,D - Low Value,No
3099,97,5230.06,53.92,114.17,2018-04-02 15:58:44,2018-07-01 10:42:00,0,0.0,90,1.08,C - Mid Value,No
3100,321,30564.56,95.22,233.49,2018-04-01 05:28:56,2018-07-01 18:58:19,3,0.935,92,3.49,A - Premium,Yes
3101,294,15436.19,52.5,109.88,2018-04-01 14:45:32,2018-07-01 18:36:59,2,0.68,92,3.2,A - Premium,Yes
3102,314,2367.73,7.54,19.31,2018-04-01 03:21:26,2018-07-01 22:10:12,0,0.0,92,3.41,D - Low Value,No
3103,204,3370.57,16.52,41.44,2018-04-01 07:17:20,2018-07-01 18:59:33,1,0.49,92,2.22,C - Mid Value,Yes
3104,301,2316.94,7.7,65.6,2018-04-01 05:38:29,2018-07-01 17:54:36,10,3.322,92,3.27,D - Low Value,Yes
3105,135,10211.13,75.64,137.33,2018-04-01 03:08:52,2018-07-01 14:01:41,0,0.0,92,1.47,B - High Value,No
3106,90,3427.65,38.08,78.62,2018-04-01 04:00:56,2018-06-30 16:23:35,3,3.333,91,0.99,C - Mid Value,Yes
3107,105,3922.37,37.36,72.98,2018-04-01 11:09:53,2018-07-01 17:51:19,0,0.0,92,1.14,C - Mid Value,No
3108,294,1737.78,5.91,13.55,2018-04-01 05:09:58,2018-07-01 20:41:03,0,0.0,92,3.2,D - Low Value,No
3109,109,7228.64,66.32,151.28,2018-04-01 10:21:16,2018-07-01 10:04:49,0,0.0,91,1.2,B - High Value,No
3110,257,5470.75,21.29,48.94,2018-04-01 19:38:07,2018-07-01 20:30:15,0,0.0,92,2.79,C - Mid Value,No
3111,40,4060.81,101.52,247.74,2018-04-04 10:46:51,2018-06-27 09:25:46,1,2.5,84,0.48,C - Mid Value,Yes
3112,309,7694.96,24.9,58.1,2018-04-01 12:01:42,2018-07-01 19:25:04,2,0.647,92,3.36,B - High Value,Yes
3113,276,1332.91,4.83,10.46,2018-04-01 04:41:34,2018-07-01 10:44:14,2,0.725,92,3.0,D - Low Value,Yes
3114,217,13911.5,64.11,150.2,2018-04-01 03:11:51,2018-07-01 16:46:02,1,0.461,92,2.36,B - High Value,Yes
3115,342,12133.88,35.48,83.78,2018-04-01 07:30:39,2018-07-01 21:09:48,0,0.0,92,3.72,B - High Value,No
3116,343,35096.79,102.32,463.65,2018-04-01 06:16:04,2018-07-01 20:43:52,11,3.207,92,3.73,A - Premium,Yes
3117,172,4794.1,27.87,63.25,2018-04-01 06:33:01,2018-06-30 17:43:07,1,0.581,91,1.89,C - Mid Value,Yes
3118,110,5027.34,45.7,115.06,2018-04-01 10:25:33,2018-06-28 20:47:57,0,0.0,89,1.24,C - Mid Value,No
3119,94,8228.64,87.54,174.08,2018-04-01 13:50:57,2018-07-01 16:07:35,1,1.064,92,1.02,B - High Value,Yes
3120,170,1918.0,11.28,71.4,2018-04-01 14:54:23,2018-07-01 04:58:37,5,2.941,91,1.87,D - Low Value,Yes
3121,58,4576.32,78.9,154.53,2018-04-01 04:44:26,2018-07-01 16:30:44,0,0.0,92,0.63,C - Mid Value,No
3122,260,1595.76,6.14,14.32,2018-04-01 01:32:56,2018-07-01 13:22:30,2,0.769,92,2.83,D - Low Value,Yes
3123,188,2758.61,14.67,32.29,2018-04-01 10:27:15,2018-07-01 22:31:42,0,0.0,92,2.04,D - Low Value,No
3124,117,10729.09,91.7,202.51,2018-04-03 10:00:57,2018-07-01 20:37:36,0,0.0,90,1.3,B - High Value,No
3125,259,18881.85,72.9,158.69,2018-04-01 06:17:39,2018-07-01 08:36:24,0,0.0,92,2.82,A - Premium,No
3126,81,3668.64,45.29,84.65,2018-04-01 07:29:36,2018-07-01 17:53:00,2,2.469,92,0.88,C - Mid Value,Yes
3127,146,818.23,5.6,12.81,2018-04-01 07:07:47,2018-07-01 19:58:57,0,0.0,92,1.59,D - Low Value,No
